image,steer_rad,steer_norm
images/img_001694.png,-0.440000,-0.733333
images/img_001695.png,-0.153419,-0.255698
images/img_001696.png,-0.053494,-0.089156
images/img_001697.png,-0.018652,-0.031087
images/img_001698.png,-0.006504,-0.010839
images/img_001699.png,-0.002268,-0.003779
images/img_001700.png,-0.000791,-0.001318
images/img_001701.png,-0.000276,-0.000459
images/img_001702.png,-0.000096,-0.000160
images/img_001703.png,-0.000034,-0.000056
images/img_001704.png,-0.000012,-0.000019
images/img_001705.png,-0.000004,-0.000007
images/img_001706.png,-0.000001,-0.000002
images/img_001707.png,-0.000000,-0.000001
images/img_001708.png,-0.000000,-0.000000
images/img_001709.png,-0.000000,-0.000000
images/img_001710.png,-0.000000,-0.000000
images/img_001711.png,-0.000000,-0.000000
images/img_001712.png,-0.000000,-0.000000
images/img_001713.png,-0.000000,-0.000000
images/img_001714.png,-0.000000,-0.000000
images/img_001715.png,-0.160000,-0.266667
images/img_001716.png,-0.360000,-0.600000
images/img_001717.png,-0.172187,-0.286978
images/img_001718.png,-0.060038,-0.100063
images/img_001719.png,-0.020934,-0.034890
images/img_001720.png,-0.007299,-0.012165
images/img_001721.png,-0.002545,-0.004242
images/img_001722.png,-0.000887,-0.001479
images/img_001723.png,-0.000309,-0.000516
images/img_001724.png,-0.000108,-0.000180
images/img_001725.png,-0.000038,-0.000063
images/img_001726.png,-0.000013,-0.000022
images/img_001727.png,-0.000005,-0.000008
images/img_001728.png,-0.000002,-0.000003
images/img_001729.png,-0.000001,-0.000001
images/img_001730.png,-0.000000,-0.000000
images/img_001731.png,-0.000000,-0.000000
images/img_001732.png,-0.000000,-0.000000
images/img_001733.png,-0.000000,-0.000000
images/img_001734.png,-0.000000,-0.000000
images/img_001735.png,-0.000000,-0.000000
images/img_001736.png,-0.000000,-0.000000
images/img_001737.png,-0.000000,-0.000000
images/img_001738.png,-0.000000,-0.000000
images/img_001739.png,-0.000000,-0.000000
images/img_001740.png,-0.000000,-0.000000
images/img_001741.png,-0.000000,-0.000000
images/img_001742.png,-0.000000,-0.000000
images/img_001743.png,-0.000000,-0.000000
images/img_001744.png,-0.000000,-0.000000
images/img_001745.png,-0.000000,-0.000000
images/img_001746.png,-0.060000,-0.100000
images/img_001747.png,-0.260000,-0.433333
images/img_001748.png,-0.460000,-0.766667
images/img_001749.png,-0.600000,-1.000000
images/img_001750.png,-0.600000,-1.000000
images/img_001751.png,-0.393660,-0.656100
images/img_001752.png,-0.137261,-0.228768
images/img_001753.png,-0.047860,-0.079766
images/img_001754.png,-0.016688,-0.027813
images/img_001755.png,-0.005819,-0.009698
images/img_001756.png,-0.002029,-0.003381
images/img_001757.png,0.197971,0.329952
images/img_001758.png,0.397971,0.663285
images/img_001759.png,0.597971,0.996619
images/img_001760.png,0.600000,1.000000
images/img_001761.png,0.486000,0.810000
images/img_001762.png,0.169458,0.282430
images/img_001763.png,0.059086,0.098477
images/img_001764.png,0.020602,0.034337
images/img_001765.png,-0.106483,-0.177472
images/img_001766.png,-0.306483,-0.510805
images/img_001767.png,-0.205393,-0.342321
images/img_001768.png,-0.071616,-0.119360
images/img_001769.png,-0.024971,-0.041618
images/img_001770.png,-0.008707,-0.014511
images/img_001771.png,-0.003036,-0.005060
images/img_001772.png,-0.001059,-0.001764
images/img_001773.png,-0.000369,-0.000615
images/img_001774.png,-0.000129,-0.000214
images/img_001775.png,-0.000045,-0.000075
images/img_001776.png,-0.000016,-0.000026
images/img_001777.png,-0.000005,-0.000009
images/img_001778.png,-0.000002,-0.000003
images/img_001779.png,-0.000001,-0.000001
images/img_001780.png,-0.000000,-0.000000
images/img_001781.png,-0.000000,-0.000000
images/img_001782.png,-0.000000,-0.000000
images/img_001783.png,-0.000000,-0.000000
images/img_001784.png,-0.000000,-0.000000
images/img_001785.png,-0.000000,-0.000000
images/img_001786.png,-0.000000,-0.000000
images/img_001787.png,-0.000000,-0.000000
images/img_001788.png,-0.000000,-0.000000
images/img_001789.png,-0.000000,-0.000000
images/img_001790.png,-0.000000,-0.000000
images/img_001791.png,-0.160000,-0.266667
images/img_001792.png,-0.086093,-0.143489
images/img_001793.png,-0.030019,-0.050032
images/img_001794.png,-0.010467,-0.017445
images/img_001795.png,-0.003650,-0.006083
images/img_001796.png,-0.001273,-0.002121
images/img_001797.png,-0.000444,-0.000740
images/img_001798.png,-0.000155,-0.000258
images/img_001799.png,-0.000054,-0.000090
images/img_001800.png,-0.000019,-0.000031
images/img_001801.png,-0.000007,-0.000011
images/img_001802.png,-0.000002,-0.000004
images/img_001803.png,-0.000001,-0.000001
images/img_001804.png,-0.000000,-0.000000
images/img_001805.png,-0.000000,-0.000000
images/img_001806.png,-0.000000,-0.000000
images/img_001807.png,-0.000000,-0.000000
images/img_001808.png,-0.000000,-0.000000
images/img_001809.png,-0.000000,-0.000000
images/img_001810.png,-0.000000,-0.000000
images/img_001811.png,-0.000000,-0.000000
images/img_001812.png,-0.000000,-0.000000
images/img_001813.png,-0.000000,-0.000000
images/img_001814.png,-0.000000,-0.000000
images/img_001815.png,-0.000000,-0.000000
images/img_001816.png,-0.000000,-0.000000
images/img_001817.png,-0.000000,-0.000000
images/img_001818.png,-0.000000,-0.000000
images/img_001819.png,-0.000000,-0.000000
images/img_001820.png,-0.000000,-0.000000
images/img_001821.png,-0.000000,-0.000000
images/img_001822.png,-0.000000,-0.000000
images/img_001823.png,-0.000000,-0.000000
images/img_001824.png,-0.000000,-0.000000
images/img_001825.png,-0.000000,-0.000000
images/img_001826.png,-0.000000,-0.000000
images/img_001827.png,-0.000000,-0.000000
images/img_001828.png,-0.000000,-0.000000
images/img_001829.png,-0.000000,-0.000000
images/img_001830.png,-0.000000,-0.000000
images/img_001831.png,-0.000000,-0.000000
images/img_001832.png,-0.000000,-0.000000
images/img_001833.png,-0.000000,-0.000000
images/img_001834.png,-0.000000,-0.000000
images/img_001835.png,-0.000000,-0.000000
images/img_001836.png,-0.000000,-0.000000
images/img_001837.png,-0.000000,-0.000000
images/img_001838.png,-0.000000,-0.000000
images/img_001839.png,-0.000000,-0.000000
images/img_001840.png,-0.000000,-0.000000
images/img_001841.png,-0.000000,-0.000000
images/img_001842.png,-0.000000,-0.000000
images/img_001843.png,-0.000000,-0.000000
images/img_001844.png,-0.000000,-0.000000
images/img_001845.png,-0.000000,-0.000000
images/img_001846.png,-0.000000,-0.000000
images/img_001847.png,-0.000000,-0.000000
images/img_001848.png,-0.000000,-0.000000
images/img_001849.png,-0.000000,-0.000000
images/img_001850.png,-0.000000,-0.000000
images/img_001851.png,-0.000000,-0.000000
images/img_001852.png,-0.000000,-0.000000
images/img_001853.png,-0.000000,-0.000000
images/img_001854.png,-0.000000,-0.000000
images/img_001855.png,-0.000000,-0.000000
images/img_001856.png,-0.000000,-0.000000
images/img_001857.png,-0.000000,-0.000000
images/img_001858.png,-0.000000,-0.000000
images/img_001859.png,-0.000000,-0.000000
images/img_001860.png,-0.000000,-0.000000
images/img_001861.png,-0.000000,-0.000000
images/img_001862.png,-0.000000,-0.000000
images/img_001863.png,-0.000000,-0.000000
images/img_001864.png,-0.000000,-0.000000
images/img_001865.png,-0.000000,-0.000000
images/img_001866.png,-0.000000,-0.000000
images/img_001867.png,-0.000000,-0.000000
images/img_001868.png,-0.000000,-0.000000
images/img_001869.png,-0.000000,-0.000000
images/img_001870.png,-0.000000,-0.000000
images/img_001871.png,-0.000000,-0.000000
images/img_001872.png,-0.000000,-0.000000
images/img_001873.png,-0.000000,-0.000000
images/img_001874.png,-0.120000,-0.200000
images/img_001875.png,-0.320000,-0.533333
images/img_001876.png,-0.520000,-0.866667
images/img_001877.png,-0.600000,-1.000000
images/img_001878.png,-0.600000,-1.000000
images/img_001879.png,-0.600000,-1.000000
images/img_001880.png,-0.209207,-0.348678
images/img_001881.png,-0.072946,-0.121577
images/img_001882.png,-0.025435,-0.042391
images/img_001883.png,-0.008869,-0.014781
images/img_001884.png,0.172018,0.286697
images/img_001885.png,0.372018,0.620031
images/img_001886.png,0.278722,0.464537
images/img_001887.png,0.097184,0.161974
images/img_001888.png,0.033886,0.056477
images/img_001889.png,0.210497,0.350829
images/img_001890.png,0.410497,0.684162
images/img_001891.png,0.166784,0.277973
images/img_001892.png,0.058154,0.096923
images/img_001893.png,0.020277,0.033795
images/img_001894.png,0.007070,0.011784
images/img_001895.png,0.002465,0.004109
images/img_001896.png,0.000860,0.001433
images/img_001897.png,0.000300,0.000500
images/img_001898.png,0.000105,0.000174
images/img_001899.png,0.000036,0.000061
images/img_001900.png,0.000013,0.000021
images/img_001901.png,0.000004,0.000007
images/img_001902.png,0.180004,0.300007
images/img_001903.png,0.114793,0.191322
images/img_001904.png,0.040026,0.066710
images/img_001905.png,0.013956,0.023260
images/img_001906.png,0.004866,0.008110
images/img_001907.png,0.001697,0.002828
images/img_001908.png,0.000592,0.000986
images/img_001909.png,0.000206,0.000344
images/img_001910.png,0.000072,0.000120
images/img_001911.png,0.000025,0.000042
images/img_001912.png,0.000009,0.000015
images/img_001913.png,0.000003,0.000005
images/img_001914.png,0.000001,0.000002
images/img_001915.png,0.000000,0.000001
images/img_001916.png,0.000000,0.000000
images/img_001917.png,0.000000,0.000000
images/img_001918.png,0.000000,0.000000
images/img_001919.png,0.000000,0.000000
images/img_001920.png,0.000000,0.000000
images/img_001921.png,0.000000,0.000000
images/img_001922.png,0.000000,0.000000
images/img_001923.png,0.000000,0.000000
images/img_001924.png,0.000000,0.000000
images/img_001925.png,0.000000,0.000000
images/img_001926.png,0.000000,0.000000
images/img_001927.png,0.000000,0.000000
images/img_001928.png,0.000000,0.000000
images/img_001929.png,0.000000,0.000000
images/img_001930.png,0.000000,0.000000
images/img_001931.png,0.000000,0.000000
images/img_001932.png,0.000000,0.000000
images/img_001933.png,0.000000,0.000000
images/img_001934.png,0.000000,0.000000
images/img_001935.png,-0.100000,-0.166667
images/img_001936.png,-0.300000,-0.500000
images/img_001937.png,-0.500000,-0.833333
images/img_001938.png,-0.393660,-0.656100
images/img_001939.png,-0.137261,-0.228768
images/img_001940.png,-0.047860,-0.079766
images/img_001941.png,-0.016688,-0.027813
images/img_001942.png,-0.005819,-0.009698
images/img_001943.png,-0.002029,-0.003381
images/img_001944.png,-0.000707,-0.001179
images/img_001945.png,-0.000247,-0.000411
images/img_001946.png,0.159800,0.266334
images/img_001947.png,0.127440,0.212399
images/img_001948.png,0.044435,0.074059
images/img_001949.png,0.015494,0.025823
images/img_001950.png,0.005402,0.009004
images/img_001951.png,0.001884,0.003139
images/img_001952.png,0.000657,0.001095
images/img_001953.png,0.000229,0.000382
images/img_001954.png,0.000080,0.000133
images/img_001955.png,0.000028,0.000046
images/img_001956.png,0.000010,0.000016
images/img_001957.png,0.000003,0.000006
images/img_001958.png,0.000001,0.000002
images/img_001959.png,0.000000,0.000001
images/img_001960.png,0.000000,0.000000
images/img_001961.png,0.000000,0.000000
images/img_001962.png,0.000000,0.000000
images/img_001963.png,0.000000,0.000000
images/img_001964.png,0.000000,0.000000
images/img_001965.png,0.000000,0.000000
images/img_001966.png,0.000000,0.000000
images/img_001967.png,0.000000,0.000000
images/img_001968.png,0.000000,0.000000
images/img_001969.png,0.000000,0.000000
images/img_001970.png,0.000000,0.000000
images/img_001971.png,0.000000,0.000000
images/img_001972.png,-0.180000,-0.300000
images/img_001973.png,-0.380000,-0.633333
images/img_001974.png,-0.580000,-0.966667
images/img_001975.png,-0.600000,-1.000000
images/img_001976.png,-0.209207,-0.348678
images/img_001977.png,-0.072946,-0.121577
images/img_001978.png,-0.025435,-0.042391
images/img_001979.png,-0.008869,-0.014781
images/img_001980.png,0.114181,0.190302
images/img_001981.png,0.314181,0.523636
images/img_001982.png,0.244570,0.407617
images/img_001983.png,0.085276,0.142127
images/img_001984.png,0.029734,0.049557
images/img_001985.png,0.010368,0.017279
images/img_001986.png,0.003615,0.006025
images/img_001987.png,0.001260,0.002101
images/img_001988.png,0.000439,0.000732
images/img_001989.png,0.000153,0.000255
images/img_001990.png,0.000053,0.000089
images/img_001991.png,0.000019,0.000031
images/img_001992.png,0.000006,0.000011
images/img_001993.png,0.000002,0.000004
images/img_001994.png,0.000001,0.000001
images/img_001995.png,0.000000,0.000000
images/img_001996.png,0.000000,0.000000
images/img_001997.png,0.000000,0.000000
images/img_001998.png,0.000000,0.000000
images/img_001999.png,0.000000,0.000000
images/img_002000.png,0.000000,0.000000
images/img_002001.png,0.000000,0.000000
images/img_002002.png,0.000000,0.000000
images/img_002003.png,0.000000,0.000000
images/img_002004.png,0.000000,0.000000
images/img_002005.png,0.000000,0.000000
images/img_002006.png,0.000000,0.000000
images/img_002007.png,0.000000,0.000000
images/img_002008.png,0.000000,0.000000
images/img_002009.png,0.000000,0.000000
images/img_002010.png,-0.100000,-0.166667
images/img_002011.png,-0.252000,-0.420000
images/img_002012.png,-0.087867,-0.146445
images/img_002013.png,-0.030637,-0.051062
images/img_002014.png,-0.010683,-0.017804
images/img_002015.png,-0.003725,-0.006208
images/img_002016.png,-0.001299,-0.002165
images/img_002017.png,-0.000453,-0.000755
images/img_002018.png,-0.000158,-0.000263
images/img_002019.png,-0.200158,-0.333596
images/img_002020.png,-0.342142,-0.570237
images/img_002021.png,-0.119298,-0.198829
images/img_002022.png,-0.041596,-0.069327
images/img_002023.png,-0.014504,-0.024173
images/img_002024.png,-0.005057,-0.008429
images/img_002025.png,-0.001763,-0.002939
images/img_002026.png,-0.060843,-0.101406
images/img_002027.png,-0.260843,-0.434739
images/img_002028.png,-0.292215,-0.487025
images/img_002029.png,-0.101889,-0.169815
images/img_002030.png,-0.035527,-0.059211
images/img_002031.png,-0.012387,-0.020646
images/img_002032.png,-0.004319,-0.007199
images/img_002033.png,-0.001506,-0.002510
images/img_002034.png,-0.000525,-0.000875
images/img_002035.png,-0.000183,-0.000305
images/img_002036.png,-0.000064,-0.000106
images/img_002037.png,-0.000022,-0.000037
images/img_002038.png,-0.000008,-0.000013
images/img_002039.png,-0.000003,-0.000005
images/img_002040.png,-0.000001,-0.000002
images/img_002041.png,-0.000000,-0.000001
images/img_002042.png,-0.000000,-0.000000
images/img_002043.png,-0.000000,-0.000000
images/img_002044.png,-0.000000,-0.000000
images/img_002045.png,-0.000000,-0.000000
images/img_002046.png,-0.000000,-0.000000
images/img_002047.png,-0.000000,-0.000000
images/img_002048.png,-0.000000,-0.000000
images/img_002049.png,-0.000000,-0.000000
images/img_002050.png,-0.000000,-0.000000
images/img_002051.png,-0.000000,-0.000000
images/img_002052.png,-0.000000,-0.000000
images/img_002053.png,-0.000000,-0.000000
images/img_002054.png,-0.000000,-0.000000
images/img_002055.png,-0.000000,-0.000000
images/img_002056.png,-0.000000,-0.000000
images/img_002057.png,-0.000000,-0.000000
images/img_002058.png,-0.000000,-0.000000
images/img_002059.png,-0.000000,-0.000000
images/img_002060.png,-0.000000,-0.000000
images/img_002061.png,-0.000000,-0.000000
images/img_002062.png,-0.000000,-0.000000
images/img_002063.png,-0.000000,-0.000000
images/img_002064.png,-0.000000,-0.000000
images/img_002065.png,-0.000000,-0.000000
images/img_002066.png,-0.000000,-0.000000
images/img_002067.png,-0.000000,-0.000000
images/img_002068.png,-0.000000,-0.000000
images/img_002069.png,-0.000000,-0.000000
images/img_002070.png,-0.000000,-0.000000
images/img_002071.png,-0.000000,-0.000000
images/img_002072.png,-0.160000,-0.266667
images/img_002073.png,-0.360000,-0.600000
images/img_002074.png,-0.560000,-0.933333
images/img_002075.png,-0.600000,-1.000000
images/img_002076.png,-0.600000,-1.000000
images/img_002077.png,-0.318865,-0.531441
images/img_002078.png,-0.111181,-0.185302
images/img_002079.png,-0.038766,-0.064611
images/img_002080.png,-0.013517,-0.022528
images/img_002081.png,-0.004713,-0.007855
images/img_002082.png,-0.001643,-0.002739
images/img_002083.png,0.099030,0.165049
images/img_002084.png,0.299030,0.498383
images/img_002085.png,0.499030,0.831716
images/img_002086.png,0.600000,1.000000
images/img_002087.png,0.600000,1.000000
images/img_002088.png,0.258280,0.430467
images/img_002089.png,0.090057,0.150095
images/img_002090.png,0.031401,0.052335
images/img_002091.png,0.010949,0.018248
images/img_002092.png,0.003818,0.006363
images/img_002093.png,-0.058174,-0.096957
images/img_002094.png,-0.258174,-0.430290
images/img_002095.png,-0.458174,-0.763623
images/img_002096.png,-0.600000,-1.000000
images/img_002097.png,-0.354294,-0.590490
images/img_002098.png,-0.123535,-0.205891
images/img_002099.png,-0.043074,-0.071790
images/img_002100.png,-0.015019,-0.025032
images/img_002101.png,-0.005237,-0.008728
images/img_002102.png,-0.001826,-0.003043
images/img_002103.png,-0.000637,-0.001061
images/img_002104.png,-0.000222,-0.000370
images/img_002105.png,-0.000077,-0.000129
images/img_002106.png,-0.000027,-0.000045
images/img_002107.png,-0.000009,-0.000016
images/img_002108.png,-0.000003,-0.000005
images/img_002109.png,-0.000001,-0.000002
images/img_002110.png,-0.000000,-0.000001
images/img_002111.png,-0.000000,-0.000000
images/img_002112.png,-0.000000,-0.000000
images/img_002113.png,-0.000000,-0.000000
images/img_002114.png,-0.000000,-0.000000
images/img_002115.png,-0.000000,-0.000000
images/img_002116.png,-0.000000,-0.000000
images/img_002117.png,-0.000000,-0.000000
images/img_002118.png,-0.000000,-0.000000
images/img_002119.png,-0.000000,-0.000000
images/img_002120.png,-0.000000,-0.000000
images/img_002121.png,-0.000000,-0.000000
images/img_002122.png,-0.000000,-0.000000
images/img_002123.png,-0.000000,-0.000000
images/img_002124.png,-0.000000,-0.000000
images/img_002125.png,-0.000000,-0.000000
images/img_002126.png,-0.000000,-0.000000
images/img_002127.png,-0.000000,-0.000000
images/img_002128.png,-0.000000,-0.000000
images/img_002129.png,-0.000000,-0.000000
images/img_002130.png,-0.000000,-0.000000
images/img_002131.png,-0.000000,-0.000000
images/img_002132.png,-0.000000,-0.000000
images/img_002133.png,-0.000000,-0.000000
images/img_002134.png,-0.000000,-0.000000
images/img_002135.png,-0.000000,-0.000000
images/img_002136.png,-0.000000,-0.000000
images/img_002137.png,-0.000000,-0.000000
images/img_002138.png,-0.000000,-0.000000
images/img_002139.png,-0.000000,-0.000000
images/img_002140.png,-0.000000,-0.000000
images/img_002141.png,-0.000000,-0.000000
images/img_002142.png,-0.000000,-0.000000
images/img_002143.png,-0.000000,-0.000000
images/img_002144.png,-0.000000,-0.000000
images/img_002145.png,-0.000000,-0.000000
images/img_002146.png,-0.000000,-0.000000
images/img_002147.png,-0.000000,-0.000000
images/img_002148.png,-0.000000,-0.000000
images/img_002149.png,-0.000000,-0.000000
images/img_002150.png,-0.000000,-0.000000
images/img_002151.png,-0.000000,-0.000000
images/img_002152.png,-0.000000,-0.000000
images/img_002153.png,-0.000000,-0.000000
images/img_002154.png,-0.000000,-0.000000
images/img_002155.png,-0.000000,-0.000000
images/img_002156.png,-0.000000,-0.000000
images/img_002157.png,-0.000000,-0.000000
images/img_002158.png,-0.000000,-0.000000
images/img_002159.png,-0.000000,-0.000000
images/img_002160.png,-0.000000,-0.000000
images/img_002161.png,-0.100000,-0.166667
images/img_002162.png,-0.300000,-0.500000
images/img_002163.png,-0.500000,-0.833333
images/img_002164.png,-0.201459,-0.335764
images/img_002165.png,-0.070244,-0.117074
images/img_002166.png,-0.141479,-0.235798
images/img_002167.png,-0.341479,-0.569131
images/img_002168.png,-0.350998,-0.584996
images/img_002169.png,-0.122385,-0.203976
images/img_002170.png,-0.042673,-0.071122
images/img_002171.png,-0.014879,-0.024799
images/img_002172.png,-0.005188,-0.008647
images/img_002173.png,-0.001809,-0.003015
images/img_002174.png,-0.000631,-0.001051
images/img_002175.png,-0.000220,-0.000367
images/img_002176.png,-0.000077,-0.000128
images/img_002177.png,-0.000027,-0.000045
images/img_002178.png,-0.000009,-0.000016
images/img_002179.png,-0.000003,-0.000005
images/img_002180.png,-0.000001,-0.000002
images/img_002181.png,-0.000000,-0.000001
images/img_002182.png,-0.000000,-0.000000
images/img_002183.png,-0.100000,-0.166667
images/img_002184.png,-0.300000,-0.500000
images/img_002185.png,-0.146359,-0.243931
images/img_002186.png,-0.051032,-0.085054
images/img_002187.png,-0.017794,-0.029656
images/img_002188.png,-0.006204,-0.010341
images/img_002189.png,-0.002163,-0.003606
images/img_002190.png,-0.000754,-0.001257
images/img_002191.png,-0.000263,-0.000438
images/img_002192.png,-0.000092,-0.000153
images/img_002193.png,-0.000032,-0.000053
images/img_002194.png,-0.000011,-0.000019
images/img_002195.png,-0.000004,-0.000006
images/img_002196.png,-0.000001,-0.000002
images/img_002197.png,-0.000000,-0.000001
images/img_002198.png,-0.000000,-0.000000
images/img_002199.png,-0.000000,-0.000000
images/img_002200.png,-0.000000,-0.000000
images/img_002201.png,-0.000000,-0.000000
images/img_002202.png,-0.000000,-0.000000
images/img_002203.png,-0.000000,-0.000000
images/img_002204.png,-0.000000,-0.000000
images/img_002205.png,-0.000000,-0.000000
images/img_002206.png,-0.000000,-0.000000
images/img_002207.png,-0.000000,-0.000000
images/img_002208.png,-0.000000,-0.000000
images/img_002209.png,-0.000000,-0.000000
images/img_002210.png,-0.000000,-0.000000
images/img_002211.png,-0.000000,-0.000000
images/img_002212.png,-0.000000,-0.000000
images/img_002213.png,-0.000000,-0.000000
images/img_002214.png,-0.000000,-0.000000
images/img_002215.png,-0.000000,-0.000000
images/img_002216.png,-0.000000,-0.000000
images/img_002217.png,-0.000000,-0.000000
images/img_002218.png,-0.000000,-0.000000
images/img_002219.png,-0.000000,-0.000000
images/img_002220.png,-0.000000,-0.000000
images/img_002221.png,-0.000000,-0.000000
images/img_002222.png,-0.000000,-0.000000
images/img_002223.png,-0.000000,-0.000000
images/img_002224.png,-0.000000,-0.000000
images/img_002225.png,-0.000000,-0.000000
images/img_002226.png,-0.000000,-0.000000
images/img_002227.png,-0.000000,-0.000000
images/img_002228.png,-0.000000,-0.000000
images/img_002229.png,-0.000000,-0.000000
images/img_002230.png,-0.000000,-0.000000
images/img_002231.png,0.120000,0.200000
images/img_002232.png,0.320000,0.533333
images/img_002233.png,0.111577,0.185962
images/img_002234.png,0.038905,0.064841
images/img_002235.png,0.013565,0.022609
images/img_002236.png,-0.034161,-0.056934
images/img_002237.png,-0.234161,-0.390268
images/img_002238.png,-0.434161,-0.723601
images/img_002239.png,-0.600000,-1.000000
images/img_002240.png,-0.600000,-1.000000
images/img_002241.png,-0.600000,-1.000000
images/img_002242.png,-0.393660,-0.656100
images/img_002243.png,-0.137261,-0.228768
images/img_002244.png,-0.047860,-0.079766
images/img_002245.png,-0.016688,-0.027813
images/img_002246.png,-0.005819,-0.009698
images/img_002247.png,0.116182,0.193637
images/img_002248.png,0.316182,0.526971
images/img_002249.png,0.516182,0.860304
images/img_002250.png,0.600000,1.000000
images/img_002251.png,0.540000,0.900000
images/img_002252.png,0.188286,0.313811
images/img_002253.png,0.065651,0.109419
images/img_002254.png,0.022891,0.038152
images/img_002255.png,0.113517,0.189195
images/img_002256.png,0.126080,0.210133
images/img_002257.png,0.043961,0.073269
images/img_002258.png,-0.091157,-0.151928
images/img_002259.png,-0.291157,-0.485262
images/img_002260.png,-0.491157,-0.818595
images/img_002261.png,-0.600000,-1.000000
images/img_002262.png,-0.600000,-1.000000
images/img_002263.png,-0.600000,-1.000000
images/img_002264.png,-0.318865,-0.531441
images/img_002265.png,-0.111181,-0.185302
images/img_002266.png,-0.038766,-0.064611
images/img_002267.png,0.145110,0.241850
images/img_002268.png,0.345110,0.575184
images/img_002269.png,0.545110,0.908517
images/img_002270.png,0.600000,1.000000
images/img_002271.png,0.393660,0.656100
images/img_002272.png,0.137261,0.228768
images/img_002273.png,0.047860,0.079766
images/img_002274.png,0.016688,0.027813
images/img_002275.png,0.005819,0.009698
images/img_002276.png,0.002029,0.003381
images/img_002277.png,0.000707,0.001179
images/img_002278.png,-0.199293,-0.332154
images/img_002279.png,-0.176729,-0.294549
images/img_002280.png,-0.061622,-0.102703
images/img_002281.png,-0.021486,-0.035810
images/img_002282.png,-0.007492,-0.012486
images/img_002283.png,-0.002612,-0.004354
images/img_002284.png,-0.000911,-0.001518
images/img_002285.png,-0.000318,-0.000529
images/img_002286.png,-0.000111,-0.000185
images/img_002287.png,-0.000039,-0.000064
images/img_002288.png,-0.000013,-0.000022
images/img_002289.png,-0.000005,-0.000008
images/img_002290.png,-0.000002,-0.000003
images/img_002291.png,-0.000001,-0.000001
images/img_002292.png,-0.000000,-0.000000
images/img_002293.png,-0.000000,-0.000000
images/img_002294.png,-0.000000,-0.000000
images/img_002295.png,-0.000000,-0.000000
images/img_002296.png,-0.000000,-0.000000
images/img_002297.png,-0.000000,-0.000000
images/img_002298.png,-0.000000,-0.000000
images/img_002299.png,-0.000000,-0.000000
images/img_002300.png,-0.000000,-0.000000
images/img_002301.png,-0.000000,-0.000000
images/img_002302.png,-0.000000,-0.000000
images/img_002303.png,-0.000000,-0.000000
images/img_002304.png,-0.000000,-0.000000
images/img_002305.png,-0.000000,-0.000000
images/img_002306.png,-0.000000,-0.000000
images/img_002307.png,-0.000000,-0.000000
images/img_002308.png,-0.000000,-0.000000
images/img_002309.png,-0.000000,-0.000000
images/img_002310.png,-0.000000,-0.000000
images/img_002311.png,-0.000000,-0.000000
images/img_002312.png,-0.000000,-0.000000
images/img_002313.png,-0.000000,-0.000000
images/img_002314.png,-0.000000,-0.000000
images/img_002315.png,-0.000000,-0.000000
images/img_002316.png,-0.000000,-0.000000
images/img_002317.png,-0.000000,-0.000000
images/img_002318.png,-0.000000,-0.000000
images/img_002319.png,-0.000000,-0.000000
images/img_002320.png,-0.000000,-0.000000
images/img_002321.png,-0.000000,-0.000000
images/img_002322.png,-0.000000,-0.000000
images/img_002323.png,-0.000000,-0.000000
images/img_002324.png,-0.000000,-0.000000
images/img_002325.png,-0.000000,-0.000000
images/img_002326.png,-0.000000,-0.000000
images/img_002327.png,-0.000000,-0.000000
images/img_002328.png,-0.000000,-0.000000
images/img_002329.png,-0.000000,-0.000000
images/img_002330.png,-0.000000,-0.000000
images/img_002331.png,-0.000000,-0.000000
images/img_002332.png,-0.000000,-0.000000
images/img_002333.png,-0.000000,-0.000000
images/img_002334.png,-0.000000,-0.000000
images/img_002335.png,-0.000000,-0.000000
images/img_002336.png,-0.000000,-0.000000
images/img_002337.png,-0.000000,-0.000000
images/img_002338.png,-0.000000,-0.000000
images/img_002339.png,-0.000000,-0.000000
images/img_002340.png,-0.000000,-0.000000
images/img_002341.png,-0.000000,-0.000000
images/img_002342.png,-0.000000,-0.000000
images/img_002343.png,-0.000000,-0.000000
images/img_002344.png,-0.000000,-0.000000
images/img_002345.png,-0.000000,-0.000000
images/img_002346.png,-0.000000,-0.000000
images/img_002347.png,-0.000000,-0.000000
images/img_002348.png,-0.000000,-0.000000
images/img_002349.png,-0.000000,-0.000000
images/img_002350.png,-0.000000,-0.000000
images/img_002351.png,-0.000000,-0.000000
images/img_002352.png,-0.000000,-0.000000
images/img_002353.png,-0.000000,-0.000000
images/img_002354.png,-0.000000,-0.000000
images/img_002355.png,-0.000000,-0.000000
images/img_002356.png,-0.000000,-0.000000
images/img_002357.png,-0.000000,-0.000000
images/img_002358.png,-0.000000,-0.000000
images/img_002359.png,-0.000000,-0.000000
images/img_002360.png,-0.000000,-0.000000
images/img_002361.png,-0.000000,-0.000000
images/img_002362.png,-0.000000,-0.000000
images/img_002363.png,-0.000000,-0.000000
images/img_002364.png,-0.000000,-0.000000
images/img_002365.png,-0.000000,-0.000000
images/img_002366.png,-0.000000,-0.000000
images/img_002367.png,-0.000000,-0.000000
images/img_002368.png,-0.000000,-0.000000
images/img_002369.png,-0.000000,-0.000000
images/img_002370.png,-0.000000,-0.000000
images/img_002371.png,0.040000,0.066667
images/img_002372.png,0.240000,0.400000
images/img_002373.png,0.236196,0.393660
